"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","nb_no_block","block","no_block","nb_wait"
"952",9,0.542475,0.465301,500,0.001291,46.525626,46.530052,0.534699,271.2375,228.7625,1440,45188,24162,63,65070720,34793280,0.339669,0.471953,0.000808,1,0.112091,4,0,0,0,1
"953",3,0.646791,0.363475,400,0.000432,36.330935,36.347537,0.636525,258.71625,141.28375,1440,36140,23004,21,52041600,33125700,0.283511,0.575644,0.000785,1,0.104899,1,1,0,0,0
"954",9,0.759645,0.251748,500,0.001028,25.170399,25.174825,0.748252,379.8225,120.1775,1440,45188,33812,7,65070720,48689280,0.203916,0.729259,0.00079,2,0.012235,1,1,0,0,0
"955",3,0.640463,0.369593,300,0.000468,36.937103,36.95925,0.630408,192.13875,107.86125,1440,27092,17079,2,39012480,24593760,0.240235,0.621249,0.000724,2,0.014414,4,0,0,0,1
"956",9,0.794993,0.216894,500,0.001009,21.684961,21.689387,0.783106,397.49625,102.50375,1440,45188,35387,195,65070720,509557280,0.180022,0.779093,0.000761,2,0.027003,1,1,0,0,0
"957",9,0.872685,0.140568,500,0.000953,14.052403,14.056829,0.859432,436.3425,63.6575,1440,45188,38836,167,65070720,55923840,0.108238,0.829051,0.000696,2,0,2,0,0,1,0
"958",3,0.623081,0.387489,200,0.000426,38.715738,38.748895,0.612511,124.61625,75.38375,1440,18096,11084,175,26058240,15960960,0.321616,0.529619,0.000686,1,0.093269,1,1,0,0,0
"959",9,0.861525,0.151567,500,0.000961,15.152253,15.156679,0.848433,430.7625,69.2375,1440,45188,38339,171,65070720,55208160,0.121253,0.818449,0.000686,2,0,2,0,0,1,0
"960",3,0.559238,0.450597,100,0.000704,44.993369,45.059682,0.549403,55.92375,44.07625,1440,9048,4971,129,13029120,7158240,0.351466,0.492129,0.000626,1,0.087866,1,1,0,0,0
"961",9,0.28785,0.716558,600,0.001081,71.652148,71.655839,0.283442,172.71,427.29,1440,54184,15358,123,78024960,22115520,0.530253,0.253308,0.000595,3,0.477228,3,0,1,0,0
"962",3,0.679061,0.331119,1000,0.000478,33.104158,33.111908,0.668881,679.06125,320.93875,1440,90324,60416,97,130066560,86999040,0.261584,0.651899,0.000523,2,0.047085,1,1,0,0,0
"963",9,0.378919,0.626919,600,0.000434,62.680865,62.691939,0.373081,227.35125,372.64875,1440,54184,20215,112,78024960,29109600,0.438844,0.322081,0.000566,3,0.285248,4,0,0,0,1
"964",3,0.650763,0.359097,900,0.000799,35.907279,35.90974,0.640903,585.68625,314.31375,1440,81276,52090,95,117037440,75009600,0.237004,0.585686,0.000566,2,0.042661,1,1,0,0,0
"965",9,0.468563,0.538794,600,0.000424,53.772331,53.879374,0.461206,281.1375,318.8625,1440,54184,24990,96,78024960,35985600,0.371768,0.417021,0.000582,1,0.092942,4,0,0,0,1
"966",3,0.617527,0.391884,800,0.000865,39.185634,39.188403,0.608116,494.02125,305.97875,1440,72228,43923,93,104008320,63249120,0.301751,0.537248,0.000582,1,0.090525,1,1,0,0,0
"967",9,0.551775,0.456851,600,0.000426,45.679536,45.685073,0.543149,331.065,268.935,1440,54184,29430,79,78024960,42379200,0.301521,0.469009,0.000589,1,0.117593,4,0,0,0,1
"968",3,0.611196,0.398726,700,0.000421,39.867897,39.872638,0.601274,427.8375,272.1625,1440,63284,38051,81,91128960,54793440,0.307019,0.519517,0.000591,1,0.092106,1,1,0,0,0
"969",9,0.349013,0.656338,600,0.000424,65.62823,65.633766,0.343662,209.4075,390.5925,1440,54184,18621,114,78024960,26814240,0.557887,0.314111,0.000643,3,0.457467,3,0,1,0,0
"970",3,0.549713,0.458881,600,0.000436,45.884394,45.888085,0.541119,329.8275,270.1725,1440,54184,29320,80,78024960,42220800,0.367105,0.467256,0.000646,1,0.146842,1,1,0,0,0
"971",9,0.666244,0.344031,600,0.000863,34.399454,34.403145,0.655969,399.74625,200.25375,1440,54184,35543,53,78024960,51181920,0.254583,0.632932,0.000645,2,0.050917,1,1,0,0,0
"972",3,0.613058,0.39599,500,0.000438,39.594583,39.599009,0.60401,306.52875,193.47125,1440,45188,27294,49,65070720,39303360,0.265313,0.545621,0.000606,2,0.053063,4,0,0,0,1
"973",9,0.729263,0.282113,600,0.000938,28.207589,28.21128,0.717887,437.5575,162.4425,1440,54184,38898,33,78024960,56013120,0.211585,0.700092,0.000604,2,0.031738,1,1,0,0,0
"974",3,0.557522,0.4513,400,0.000428,45.113448,45.13005,0.5487,223.00875,176.99125,1440,36140,19830,38,52041600,28555200,0.374579,0.479469,6e-04,1,0.112374,4,0,0,0,1
"975",9,0.756806,0.254872,600,0.000925,25.483538,25.487229,0.745128,454.08375,145.91625,1440,54184,40374,28,78024960,58138560,0.170764,0.734102,0.000685,2,0.010246,1,1,0,0,0
"976",3,0.389288,0.616824,300,0.000445,61.586446,61.682415,0.383176,116.78625,183.21375,1440,27092,10381,40,39012480,14948640,0.474955,0.342573,0.000628,3,0.327719,4,0,0,0,1
"977",9,0.839569,0.173446,600,0.000888,17.340912,17.344604,0.826554,503.74125,96.25875,1440,54184,44786,194,78024960,64491840,0.145695,0.822777,0.000699,2,0.008742,1,1,0,0,0
"978",3,0.360394,0.645944,200,0.000455,64.273873,64.594385,0.354056,72.07875,127.92125,1440,18096,6407,12,26058240,9226080,0.452161,0.306335,0.000647,3,0.284861,4,0,0,0,1
"979",9,0.899081,0.114868,600,0.000421,11.486786,11.486786,0.885132,539.44875,60.55125,1440,54184,47960,164,78024960,69062400,0.09534,0.8811,0.000644,2,0,2,0,0,1,0
"980",3,0.401175,0.60588,100,0.000512,60.543767,60.587975,0.39412,40.1175,59.8825,1440,9048,3566,153,13029120,5135040,0.424116,0.361058,0.00069,3,0.216299,1,1,0,0,0
"981",3,0.414338,0.592728,100,0.00327,59.250663,59.272767,0.407272,41.43375,58.56625,1440,9048,3685,150,13029120,5306400,0.403055,0.364617,0.001392,3,0.342597,4,0,0,0,1
"982",3,0.65565,0.354181,1000,0.000907,35.411408,35.418051,0.645819,655.65,344.35,1440,90324,58333,102,130066560,83999520,0.25501,0.557303,0.000741,2,0.043352,1,1,0,0,0
"983",9,0.416555,0.590054,700,0.001191,59.002275,59.005436,0.409946,291.58875,408.41125,1440,63284,25943,119,91128960,37357920,0.395336,0.358238,0.000742,1,0.134414,4,0,0,0,1
"984",3,0.4266,0.579857,1000,0.000611,57.979053,57.985696,0.420143,426.6,573.4,1440,90324,37949,145,130066560,54646560,0.492878,0.375408,0.00052,3,0.349944,4,0,0,0,1
"985",9,0.48105,0.526721,700,0.001087,52.668921,52.672081,0.473279,336.735,363.265,1440,63284,29951,108,91128960,43129440,0.421377,0.413703,0.000662,3,0.252826,1,1,0,0,0
"986",3,0.561698,0.446918,800,0.000419,44.683502,44.691809,0.553082,449.35875,350.64125,1440,72228,39948,104,104008320,57525120,0.290497,0.499912,0.000592,1,0.110389,1,1,0,0,0
"987",9,0.522273,0.486347,700,0.000425,48.631566,48.634726,0.513653,365.59125,334.40875,1440,63284,32506,100,91128960,46808640,0.398805,0.464823,0.000637,1,0.099701,1,1,0,0,0
"988",3,0.381729,0.624455,700,0.00084,62.442323,62.445484,0.375545,267.21,432.79,1440,63284,23766,125,91128960,34223040,0.524542,0.328287,0.000641,3,0.267516,4,0,0,0,1
"989",9,0.601039,0.408761,700,0.000957,40.87289,40.876051,0.591239,420.7275,279.2725,1440,63284,37416,84,91128960,53879040,0.30657,0.576998,0.000616,1,0.076643,1,1,0,0,0
"990",3,0.565725,0.443046,600,0.00043,44.293518,44.304592,0.556954,339.435,260.565,1440,54184,30178,75,78024960,43456320,0.350006,0.486524,0.000623,1,0.084002,4,0,0,0,1
"991",9,0.667141,0.343705,700,0.000916,34.367297,34.370457,0.656295,466.99875,233.00125,1440,63284,41533,67,91128960,59807520,0.26809,0.56707,0.000624,2,0.042894,1,1,0,0,0
"992",3,0.55872,0.449788,500,0.000438,44.965478,44.978755,0.550212,279.36,220.64,1440,45188,24863,60,65070720,35802720,0.314851,0.486086,6e-04,1,0.088158,4,0,0,0,1
"993",9,0.735975,0.276136,700,0.000449,27.608874,27.613615,0.723864,515.1825,184.8175,1440,63284,45809,44,91128960,65964960,0.215386,0.713896,0.000598,2,0.043077,1,1,0,0,0
"994",3,0.546047,0.46259,400,0.000451,46.247925,46.258993,0.53741,218.41875,181.58125,1440,36140,19422,41,52041600,27967680,0.300683,0.485982,0.000631,1,0.069157,4,0,0,0,1
"995",9,0.800196,0.212818,700,0.000824,21.27868,21.281841,0.787182,560.1375,139.8625,1440,63284,49816,24,91128960,71735040,0.176639,0.784193,0.000702,2,0.026496,1,1,0,0,0
"996",3,0.539288,0.469179,300,0.000468,46.895763,46.917909,0.530821,161.78625,138.21375,1440,27092,14381,17,39012480,20708640,0.31435,0.463787,0.000656,1,0.097448,4,0,0,0,1
"997",9,0.856752,0.157354,700,0.000615,15.732255,15.735415,0.842646,599.72625,100.27375,1440,63284,53326,197,91128960,76789440,0.133751,0.839617,0.000705,2,0,2,0,0,1,0
"998",3,0.549675,0.459604,200,0.001019,45.949381,45.960433,0.540396,109.935,90.065,1440,18096,9779,183,26058240,14081760,0.326319,0.489211,0.000683,1,0.088106,1,1,0,0,0
"999",9,0.912263,0.102664,700,0.000433,10.261678,10.266418,0.897336,638.58375,61.41625,1440,63284,56787,185,91128960,81773280,0.081105,0.875772,0.000674,2,0,2,0,0,1,0
"1000",3,0.65835,0.441645,100,0.000705,44.120248,44.164456,0.558355,65.835,34.165,1440,9048,5052,126,13029120,7274880,0.313568,0.592515,0.000672,1,0.09407,1,1,0,0,0
"1001",9,0.257316,0.746663,800,0.000414,74.628953,74.666334,0.253337,205.8525,594.1475,1440,72228,18298,152,104008320,26349120,0.612264,0.223865,0.00069,3,0.465321,3,0,1,0,0
"1002",3,0.636334,0.373146,1000,0.00075,37.306807,37.314556,0.626854,636.33375,363.66625,1440,90324,56620,111,130066560,81532800,0.309711,0.559974,0.00069,1,0.061942,1,1,0,0,0
"1003",9,0.413747,0.592526,800,0.001094,59.249875,59.252644,0.407474,330.9975,469.0025,1440,72228,29431,134,104008320,42380640,0.444395,0.35996,0.000677,3,0.439951,3,0,1,0,0
"1004",3,0.506413,0.50123,900,0.000409,50.115655,50.123038,0.49877,455.77125,444.22875,1440,81276,40538,128,117037440,58374720,0.405997,0.455771,0.000628,3,0.357277,3,0,1,0,0
"1005",9,0.570698,0.437988,800,0.000908,43.796035,43.798804,0.562012,456.55875,343.44125,1440,72228,40593,101,104008320,58453920,0.310972,0.502215,0.000673,1,0.080853,1,1,0,0,0
"1006",3,0.334603,0.670571,800,0.000418,66.616825,67.057097,0.329429,267.6825,532.3175,1440,72228,23794,142,104008320,34263360,0.536457,0.294451,0.00062,3,0.30578,4,0,0,0,1
"1007",9,0.543966,0.464321,800,0.000931,46.429363,46.432132,0.535679,435.1725,364.8275,1440,72228,38691,110,104008320,55715040,0.362171,0.46781,0.000629,1,0.108651,1,1,0,0,0
"1008",3,0.501027,0.508249,700,0.000422,50.704759,50.714241,0.491751,350.71875,349.28125,1440,63284,31120,103,91128960,44913600,0.376104,0.430883,0.00071,1,0.142919,4,0,0,0,1
"1009",9,0.627342,0.38222,800,0.00086,38.21925,38.222019,0.61778,501.87375,298.12625,1440,72228,44621,91,104008320,64254240,0.256088,0.539514,0.000746,2,0.051218,1,1,0,0,0
"1010",3,0.450488,0.556585,600,0.000421,55.551454,55.658497,0.443415,270.2925,329.7075,1440,54184,24026,98,78024960,34597440,0.378478,0.400934,0.000702,1,0.128682,4,0,0,0,1
"1011",9,0.67403,0.336158,800,0.000629,33.613003,33.615772,0.663842,539.22375,260.77625,1440,72228,47948,76,104008320,69045120,0.262203,0.653809,0.000735,2,0.03933,1,1,0,0,0
"1012",3,0.478643,0.528171,500,0.000658,52.812694,52.81712,0.471829,239.32125,260.67875,1440,45188,21321,73,65070720,30702240,0.396128,0.430778,0.000721,1,0.134684,4,0,0,0,1
"1013",9,0.76777,0.244033,800,0.000807,24.400509,24.403279,0.755967,614.21625,185.78375,1440,72228,54602,48,104008320,78626880,0.173263,0.752415,0.000811,2,0.034653,1,1,0,0,0
"1014",3,0.343322,0.662092,400,0.000433,66.189817,66.209186,0.337908,137.32875,262.67125,1440,36140,12212,74,52041600,17585280,0.536294,0.29869,0.000797,3,0.332503,4,0,0,0,1
"1015",9,0.796683,0.215512,800,0.000496,21.54843,21.551199,0.784488,637.34625,162.65375,1440,72228,56662,34,104008320,81593280,0.17241,0.788716,0.000794,2,0.031034,1,1,0,0,0
"1016",3,0.4683,0.538941,300,0.001668,53.886756,53.894138,0.461059,140.49,159.51,1440,27092,12491,32,39012480,17987040,0.377259,0.398055,0.000845,1,0.08677,4,0,0,0,1
"1017",9,0.863663,0.149554,800,0.000746,14.95265,14.955419,0.850446,690.93,109.07,1440,72228,61426,3,104008320,88453440,0.11067,0.846389,0.00076,2,0,2,0,0,1,0
"1018",3,0.395381,0.611572,200,0.000458,60.836649,61.157162,0.388428,79.07625,120.92375,1440,18096,7029,6,26058240,10121760,0.415869,0.351889,0.000724,3,0.237045,1,1,0,0,0
"1019",9,0.92205,0.092056,800,0.000724,9.202802,9.205571,0.907944,737.64,62.36,1440,72228,65579,170,104008320,94433760,0.063518,0.875948,0.000769,2,0,2,0,0,1,0
"1020",3,0.376538,0.630084,100,0.000501,62.146331,63.0084,0.369916,37.65375,62.34625,1440,9048,65579,157,13029120,4819680,0.434758,0.327588,0.000735,3,0.308678,1,1,0,0,0
"1021",3,0.38529,0.62105,500,0.000422,61.976631,62.104984,0.37895,192.645,307.355,1440,45188,17124,92,65070720,24658560,0.447156,0.339055,0.000777,3,0.415855,3,0,1,0,0
"1022",3,0.638663,0.370953,1000,0.000675,37.088703,37.095346,0.629047,638.6625,361.3375,1440,90324,56818,109,130066560,81817920,0.263377,0.619503,0.000653,2,0.050042,1,1,0,0,0
"1023",9,0.542763,0.465611,900,0.000406,46.55864,46.5611,0.534389,488.48625,411.51375,1440,81276,43433,120,117037440,62543520,0.35852,0.466776,0.000656,1,0.136238,4,0,0,0,1
"1024",3,0.345888,0.659272,900,0.000956,65.92475,65.927211,0.340728,311.29875,588.70125,1440,81276,27693,149,117037440,39877920,0.487861,0.30784,0.000659,3,0.356139,3,0,1,0,0
"1025",9,0.500062,0.507431,900,0.000907,50.740686,50.743147,0.492569,450.05625,449.94375,1440,81276,40034,130,117037440,57648960,0.365351,0.440055,0.000603,1,0.076724,1,1,0,0,0
"1026",3,0.425348,0.58116,800,0.000418,58.107659,58.115966,0.41884,340.27875,459.72125,1440,72228,30252,132,104008320,43562880,0.488174,0.361546,0.000591,3,0.302668,4,0,0,0,1
"1027",9,0.551138,0.457343,900,0.000862,45.731827,45.734288,0.542657,496.02375,403.97625,1440,81276,44105,118,117037440,63511200,0.315567,0.496024,6e-04,1,0.063113,1,1,0,0,0
"1028",3,0.431164,0.57577,700,0.000423,57.567474,57.576955,0.42423,301.815,398.185,1440,63284,26847,117,91128960,38659680,0.443343,0.375113,0.000745,3,0.230538,4,0,0,0,1
"1029",9,0.657588,0.35238,900,0.000798,35.235494,35.237955,0.64762,591.82875,308.17125,1440,81276,52636,94,117037440,75795840,0.250189,0.644436,0.000765,2,0.047536,1,1,0,0,0
"1030",3,0.370875,0.634837,600,0.000436,63.472612,63.483685,0.365163,222.525,377.475,1440,54184,19786,113,78024960,28491840,0.526915,0.330079,0.000984,3,0.500569,3,0,1,0,0
"1031",9,0.695388,0.315382,900,0.000697,31.535755,31.538215,0.684618,625.84875,274.15125,1440,81276,55643,83,117037440,80125920,0.242844,0.667572,0.001004,2,0.043712,1,1,0,0,0
"1032",3,0.395348,0.610317,500,0.000437,61.018412,61.03169,0.389683,197.67375,302.32625,1440,45188,17609,90,65070720,25356960,0.427222,0.355813,0.000986,3,0.311872,4,0,0,0,1
"1033",9,0.744788,0.266549,900,0.000451,26.651164,26.654855,0.733451,670.30875,229.69125,1440,81276,59612,66,117037440,85841280,0.175922,0.714996,0.001053,2,0.031666,1,1,0,0,0
"1034",3,0.409078,0.597427,400,0.000793,59.737133,59.742667,0.402573,163.63125,236.36875,1440,36140,14549,65,52041600,20950560,0.442096,0.36408,0.001071,3,0.313888,4,0,0,0,1
"1035",9,0.8378,0.174922,900,0.000506,17.489788,17.492249,0.825078,754.02,145.98,1440,81276,67059,30,117037440,96564960,0.138189,0.812666,0.001036,2,0,2,0,0,1,0
"1036",3,0.329213,0.675845,300,0.002168,67.577145,67.584527,0.324155,98.76375,201.23625,1440,27092,8782,52,39012480,12646080,0.47985,0.286415,0.001025,3,0.407873,3,0,1,0,0
"1037",9,0.869263,0.144028,900,6e-04,14.400315,14.402776,0.855972,782.33625,117.66375,1440,81276,69570,13,117037440,100180800,0.113782,0.834492,0.000858,2,0,2,0,0,1,0
"1038",3,0.368663,0.637434,200,0.002765,63.732317,63.743369,0.362566,73.7325,126.2675,1440,18096,6561,9,26058240,9447840,0.503573,0.324423,0.000838,3,0.332358,1,1,0,0,0
"1039",3,0.400613,0.606432,100,0.000527,60.521662,60.643236,0.393568,40.06125,59.93875,1440,9048,3561,154,13029120,5127840,0.460889,0.344527,0.000501,3,0.442453,3,0,1,0,0
"1040",3,0.350438,0.655725,100,0.000532,64.655172,65.572502,0.344275,35.04375,64.95625,1440,9048,3115,161,13029120,4485600,0.478679,0.311889,0.000593,3,0.282421,1,1,0,0,0
"1041",9,0.398464,0.607579,1000,0.001037,60.752402,60.757938,0.392421,398.46375,601.53625,1440,90324,35445,155,130066560,51040800,0.394927,0.350648,0.000587,1,0.086884,1,1,0,0,0
"1042",9,0.266014,0.73837,700,0.00042,73.832248,73.836989,0.26163,186.21,513.79,1440,63284,16557,140,91128960,23842080,0.561161,0.231432,0.00074,3,0.432094,3,0,1,0,0
"1043",9,0.266175,0.738074,400,0.000457,73.801882,73.807416,0.261926,106.47,293.53,1440,36140,9466,88,52041600,13631040,0.538794,0.228911,0.000948,3,0.312501,1,1,0,0,0
"1044",3,0.28195,0.722378,900,0.000412,72.230425,72.237807,0.277622,253.755,646.245,1440,81276,22564,159,117037440,32492160,0.53456,0.248116,0.000548,3,0.416957,3,0,1,0,0
"1045",9,0.610245,0.398787,1000,0.000661,39.872016,39.878659,0.601213,610.245,389.755,1440,90324,54304,115,130066560,78197760,0.315041,0.518708,0.000561,1,0.122866,1,1,0,0,0
"1046",3,0.278297,0.726007,800,0.00042,72.58127,72.600653,0.273993,222.6375,577.3625,1440,72228,19790,146,104008320,28497600,0.508205,0.244901,0.000713,3,0.391318,3,0,1,0,0
"1047",9,0.641588,0.36802,1000,0.000475,36.794208,36.801957,0.63198,641.5875,358.4125,1440,90324,57083,106,130066560,82199520,0.246573,0.62234,0.000762,2,0.044383,1,1,0,0,0
"1048",3,0.286618,0.718112,700,0.000706,71.80804,71.8112,0.281888,200.6325,499.3675,1440,63284,17839,139,91128960,25688160,0.50986,0.257956,0.000762,3,0.265127,4,0,0,0,1
"1049",9,0.674989,0.335105,1000,0.00048,33.502724,33.510473,0.664895,674.98875,325.01125,1440,90324,60056,99,130066560,86480640,0.241275,0.668239,0.000763,2,0.038604,1,1,0,0,0
"1050",3,0.262688,0.741437,300,0.000473,74.103056,74.143659,0.258563,78.80625,221.19375,1440,27092,7005,58,39012480,10087200,0.533834,0.225911,0.001336,3,0.400376,3,0,1,0,0
"1051",9,0.724365,0.286768,1000,0.000488,28.670121,28.676764,0.713232,724.365,275.635,1440,90324,64422,85,130066560,92767680,0.195002,0.69539,0.001123,2,0.0312,1,1,0,0,0
"1052",3,0.268178,0.735815,500,0.000856,73.577056,73.581482,0.264185,134.08875,365.91125,1440,45188,11938,107,65070720,17190720,0.59601,0.233314,0.001202,3,0.530449,3,0,1,0,0
"1053",9,0.76581,0.245726,1000,0.000526,24.566007,24.57265,0.754274,765.81,234.19,1440,90324,68129,68,130066560,98105760,0.191667,0.742836,0.001252,2,0.038333,1,1,0,0,0
"1054",3,0.267159,0.736967,400,0.002031,73.691201,73.696735,0.263033,106.86375,293.13625,1440,36140,9506,87,52041600,13688640,0.508507,0.240443,0.001373,3,0.472912,3,0,1,0,0
"1055",9,0.798019,0.213963,1000,0.000861,21.389664,21.396307,0.786037,798.01875,201.98125,1440,90324,70998,57,130066560,102237120,0.164752,0.790039,0.001241,2,0.024713,1,1,0,0,0
"1056",3,0.290063,0.714454,600,0.000434,71.432526,71.445445,0.285546,174.0375,425.9625,1440,54184,15472,121,78024960,22279680,0.492974,0.258156,0.001101,3,0.320433,4,0,0,0,1
"1057",9,0.826178,0.18634,1000,0.00072,18.627386,18.634029,0.81366,826.1775,173.8225,1440,90324,73493,1,130066560,105829920,0.136028,0.784869,0.001624,2,0,2,0,0,1,0
"1058",3,0.281194,0.723309,200,0.003519,72.31985,72.330902,0.276691,56.23875,143.76125,1440,18096,5007,1,26058240,7210080,0.506316,0.247451,0.002076,3,0.253158,1,1,0,0,0
"1059",9,0.867038,0.146063,1000,0.000633,14.598556,14.606306,0.853937,867.0375,132.9625,1440,90324,77131,22,130066560,111068640,0.124154,0.823686,0.000633,2,0,2,0,0,1,0
"1060",3,0.87525,0.138362,600,0.000428,13.825114,13.836188,0.861638,525.15,74.85,1440,54184,46687,177,78024960,67229280,0.102388,0.848993,0.000419,2,0,2,0,0,1,0
"1061",9,0.55125,0.458002,100,0.005004,45.778073,45.800177,0.541998,55.125,44.875,1440,9048,4904,131,13029120,7061760,0.316021,0.4851,0.004904,1,0.110607,1,1,0,0,0
"1062",3,0.859478,0.153514,500,0.000443,15.344782,15.351421,0.846486,429.73875,70.26125,1440,45188,38251,172,65070720,55081440,0.101319,0.816504,0.00043,2,0,2,0,0,1,0
"1063",9,0.53145,0.477896,100,0.000866,47.75641,47.789567,0.522104,53.145,46.855,1440,9048,4724,135,13029120,6802560,0.396653,0.451733,0.00084,1,0.079331,1,1,0,0,0
"1064",3,0.844525,0.168401,900,0.000409,16.836458,16.84015,0.831599,760.0725,139.9275,1440,81276,67589,27,117037440,97328160,0.133037,0.810744,0.000405,2,0,2,0,0,1,0
"1065",9,0.446906,0.516523,200,0.000569,51.635721,51.652299,0.483477,89.38125,110.61875,1440,18096,8749,193,26058240,12598560,0.351236,0.37987,0.000558,1,0.098346,1,1,0,0,0
"1066",3,0.858182,0.155979,700,0.000512,15.594779,15.597939,0.844021,600.7275,99.2725,1440,63284,53413,196,91128960,76914720,0.109186,0.841019,0.000497,2,0,2,0,0,1,0
"1067",9,0.54585,0.463473,200,0.000495,46.330681,46.347259,0.536527,109.17,90.83,1440,18096,9709,184,26058240,13980960,0.393952,0.491265,0.00047,1,0.122125,1,1,0,0,0
"1068",9,0.864534,0.14917,400,0.000453,14.911455,14.916989,0.85083,345.81375,54.18625,1440,36140,30749,151,52041600,44278560,0.101436,0.847244,0.00043,2,0,2,0,0,1,0
"1069",9,0.235638,0.767939,900,0.00147,76.791427,76.793887,0.232061,212.07375,687.92625,1440,81276,18861,165,117037440,27159840,0.62971,0.207361,0.000768,3,0.566739,3,0,1,0,0
"1070",9,0.872685,0.140568,500,0.000953,14.052403,14.056829,0.859432,436.3425,63.6575,1440,45188,38836,167,65070720,55923840,0.091369,0.837778,0.000943,2,0,2,0,0,1,0
"1071",3,0.623081,0.387489,200,0.000426,38.715738,38.748895,0.612511,124.61625,75.38375,1440,18096,11084,175,26058240,15960960,0.290617,0.560773,0.000422,1,0.063936,1,1,0,0,0
"1072",9,0.861525,0.151567,500,0.000961,15.152253,15.156679,0.848433,430.7625,69.2375,1440,45188,38339,171,65070720,55208160,0.103065,0.85291,0.000913,2,0,2,0,0,1,0
"1073",3,0.559238,0.450597,100,0.000704,44.993369,45.059682,0.549403,55.92375,44.07625,1440,9048,4971,129,13029120,7158240,0.3019,0.492129,0.000683,1,0.06038,1,1,0,0,0
